"Longitude_Maxima","Latitude_Maxima","Daten_Maxima.Aktivität","Daten_Maxima.Zeitdauer_Transport","Daten_Maxima.Zeit_Auftreffen","Daten_Maxima.Freisetzung_Kraftwerk"
139.176705155965,48.432408264023,19563956510.3378,1,142,129
139.119885674097,49.9739869026775,281153967149.852,2,143,129
139.176705155965,49.532408264023,55369705924.0926,1,142,129
139.954522615271,49.2102257233282,2147827316.67685,1,142,129
139.76479234502,50.8092847491786,148211134513.418,2,143,129
139.851185899855,49.8209961751409,86249037196.3531,2,143,129
139.291437418068,49.1826702615308,15170822158.1216,2,143,129
139.231138566477,50.5864991844052,135188139671.973,3,144,129
139.176705155965,47.332408264023,3465054410.46693,1,142,129
138.560678667027,49.1785168328215,54764351904.7571,2,143,129
138.39888769666,49.2102257233282,52584414980.2107,1,142,129
138.076705155965,48.432408264023,20339064410.4848,1,142,129
138.702427466413,49.8318826121098,130019897419.61,2,143,129
138.39888769666,49.2102257233282,52584414980.2107,1,142,129
139.478270874421,49.5792065305978,43582426842.8456,2,143,129
140.756291266058,49.497106213191,5193279968.7561,2,143,129
140.678955854839,50.5411021061193,113691092632.248,3,144,129
142.223021884094,49.2400958984791,39740282281.7506,2,143,129
142.872852379952,49.3272465580854,89866080883.5829,3,144,129
140.908082932757,48.775662671386,3622135550.64648,2,143,129
141.000962544984,49.5627386518476,6659134238.47071,3,144,129
139.012069709835,47.3300858241363,3622135550.64648,1,142,129
138.72626423458,48.9700778529899,57246981560.5593,2,143,129
138.52479915791,48.4396111384213,22233897771.0698,1,142,129
138.264611324909,50.6271183705653,117200826701.774,2,143,129
139.043722590494,48.0304810111303,5843531585.43558,1,142,129
138.701992114307,49.7453717263301,82209816670.8006,2,143,129
138.52479915791,48.4396111384213,22233897771.0698,1,142,129
138.264611324909,50.6271183705653,117200826701.774,2,143,129
140.253159801582,48.4436097611727,5967970126.71535,2,143,129
140.730911252463,49.0972906006418,4373995005.97898,3,144,129
139.061478430469,48.7021919981118,39487441079.0711,1,142,129
138.785748488328,50.5931526872223,567474718424.694,2,143,129
139.061478430469,49.8021919981118,265972198142.934,1,142,129
139.839295889775,49.480009457417,30620439468.5373,1,142,129
139.747981961405,51.3171185716545,229313974355.057,2,143,129
139.602599076868,50.4691924582695,303481079751.883,2,143,129
139.145798069093,49.6714891074344,133101677675.186,2,143,129
139.227538970397,51.2955143620668,170379402076.697,3,144,129
139.061478430469,47.6021919981118,6993786343.61554,1,142,129
138.319650178407,49.5629710363163,161064567400.443,2,143,129
138.776950590545,51.4208369570413,135422726007.824,3,144,129
138.283660971164,49.480009457417,141962102865.693,1,142,129
138.68091643508,51.3338111083402,151906858847.711,2,143,129
137.961478430469,48.7021919981118,41051901085.9622,1,142,129
138.258441652225,50.5276889129158,262429178665.92,2,143,129
138.283660971164,49.480009457417,141962102865.693,1,142,129
138.68091643508,51.3338111083402,151906858847.711,2,143,129
142.190602137004,49.5366780935103,244213506931.026,2,143,129
141.382556114794,49.69849836792,50145346979.4549,1,142,129
142.160373574099,49.3763158272252,106825504513.342,1,142,129
142.482556114794,48.59849836792,7323890098.13423,1,142,129
143.325299938331,49.7564389677896,87192270821.1686,2,143,129
142.160373574099,47.8206809086148,1744254000.23919,1,142,129
143.142628861148,49.0889374031029,39809848842.3289,2,143,129
142.275223627958,48.8101554577908,59851237172.6538,2,143,129
140.604738655488,49.3763158272252,2813976230.5727,1,142,129
141.240569445868,50.1652787900948,44474217800.7931,2,143,129
140.836749831893,49.5212919292609,5295403164.73317,2,143,129
140.759376176579,50.5652878221891,73021313218.8324,3,144,129
140.604738655488,49.3763158272252,2813976230.5727,1,142,129
141.240569445868,50.1652787900948,44474217800.7931,2,143,129
139.706189985165,48.6120523000091,6006532173.88266,1,142,129
139.714394064468,49.9480950086903,207922751380.034,2,143,129
139.706189985165,49.7120523000091,36278807372.4562,1,142,129
140.484007444471,49.3898697593143,3003266086.94133,1,142,129
140.674483336619,50.6723511981084,100056222148.695,2,143,129
140.745777699953,49.7174476974421,4845119679.57049,2,143,129
140.662380813877,50.9415778340828,125475480645.773,3,144,129
140.197597314516,49.0752026665232,3972800718.83656,2,143,129
140.204468381439,50.2284983866194,80345641806.3713,3,144,129
139.281549329892,49.0485506014114,13149004402.6076,2,143,129
139.221413295253,50.4523795242858,117171595922.736,3,144,129
138.92837252586,49.3898697593143,47990576870.4317,1,142,129
138.606189985165,48.6120523000091,20780583287.6476,1,142,129
138.885069665189,49.3349708786005,48042402024.5542,2,143,129
138.92837252586,49.3898697593143,47990576870.4317,1,142,129
140.243007700872,49.4131176700386,44920336074.7121,2,143,129
140.066075407313,50.8851682645849,255936087068.329,3,144,129
140.084848240392,49.4429943283849,15177809274.1464,1,142,129
140.447120613059,50.4792971391885,106290666380.326,2,143,129
140.862665699697,49.1208117876901,3466650285.55832,1,142,129
141.212503701999,50.0556530059433,54789574326.9034,2,143,129
141.466022571233,49.320945837035,63405894777.5964,2,143,129
141.097618077228,48.7382133282129,10524448211.4521,2,143,129
141.211025004362,49.4682443789574,6067206032.66409,3,144,129
140.093615002652,48.5138635677455,4585777732.55098,2,143,129
140.305063164647,49.3103744602469,5422197599.96173,3,144,129
139.307030781087,49.1208117876901,13922021628.9169,1,142,129
139.605686646406,49.9688518151777,111464565147.605,2,143,129
138.984848240392,48.3429943283849,9786483470.26587,1,142,129
139.227133999313,48.9217764815078,32302339391.1801,2,143,129
139.429064559379,50.2550612928236,108339388710.075,3,144,129
139.307030781087,49.1208117876901,13922021628.9169,1,142,129
139.605686646406,49.9688518151777,111464565147.605,2,143,129
139.394408193004,49.542069077336,120439150511.21,2,143,129
139.241804233208,51.2796035814311,221654202990.509,3,144,129
139.578710773422,49.1692927203251,15830245592.9129,1,142,129
139.716095902082,50.4569996488643,155216431157.947,2,143,129
140.356528232727,48.8471101796303,2443344382.54121,1,142,129
140.325692596877,50.0686275713984,77477087134.5365,2,143,129
140.390994901499,49.3102605461443,6359252624.54118,2,143,129
140.118552402988,50.6730113135227,164687424126.319,3,144,129
140.062959724906,48.5833916118537,5214328039.11257,2,143,129
139.753988461854,49.8680503380416,105454202851.168,3,144,129
139.064281175803,48.4664546961464,30063211039.2878,2,143,129
139.259222491528,49.2946088321041,51593997496.8969,3,144,129
138.800893314116,48.8471101796303,36830541608.7421,1,142,129
139.068053671809,49.9185398937202,134216135142.118,2,143,129
138.478710773422,48.0692927203251,14341863903.6346,1,142,129
138.552744068156,49.0462281615247,58422011277.9696,2,143,129
138.800893314116,48.8471101796303,36830541608.7421,1,142,129
139.068053671809,49.9185398937202,134216135142.118,2,143,129
140.969656969906,47.8916336528691,34776264170.3687,3,144,129
140.890295705719,49.1067007574866,14904760745.0584,2,143,129
140.983793414397,49.8937767379482,253947798985.207,3,144,129
140.412155047886,49.2039281725473,4619386665.33888,1,142,129
141.002571979717,50.0435493554457,118839264594.202,2,143,129
141.024982038674,51.1560572250317,170848289531.153,3,144,129
141.189972507191,48.8817456318525,7452380372.52922,1,142,129
141.9161523068,49.7202055948075,315928450990.945,2,143,129
142.332737391939,49.2386443735499,158506735178.179,2,143,129
142.911854109105,49.6204545937818,132775408595.419,3,144,129
141.80403059989,48.5136624216672,41393302103.5411,2,143,129
142.474353951578,49.4351496105719,281987529259.933,3,144,129
140.931222872802,48.2437347784233,61898133124.2734,2,143,129
141.065510112016,48.9820395212641,6025924665.65693,3,144,129
139.634337588581,48.8817456318525,29928660864.78,1,142,129
139.903688303834,49.2680555793649,43814820315.0967,2,143,129
140.150080829185,50.2403461407911,158746517009.467,3,144,129
139.671013826551,48.8134927217902,32628271851.8933,2,143,129
139.951813377313,49.4705120685965,45388630044.178,3,144,129
139.634337588581,48.8817456318525,29928660864.78,1,142,129
139.903688303834,49.2680555793649,43814820315.0967,2,143,129
140.150080829185,50.2403461407911,158746517009.467,3,144,129
142.239951646236,47.9483322840151,228382405862.528,2,143,129
140.920830420534,48.0772029425322,21857270422.7968,2,143,129
141.815395241386,47.9146881440482,18587592547.9036,2,143,129
142.31714376232,47.4714471809213,2631560676.77972,2,143,129
142.71302272773,47.7880839318325,4147616085.12887,3,144,129
142.223708607781,46.9290670651307,6849120107.66484,2,143,129
143.000050213643,47.478383262191,107342082823.599,2,143,129
142.449927710581,47.2861122026587,114191202931.264,2,143,129
139.148983596662,47.2615879145508,2631560676.77972,1,142,129
139.383362676318,47.499406861807,1593592055.68097,2,143,129
140.363496014468,48.0359496394905,16039221606.5159,3,144,129
141.039420161511,47.6407541515197,4952129511.47445,3,144,129
139.148983596662,47.2615879145508,2631560676.77972,1,142,129
139.383362676318,47.499406861807,1593592055.68097,2,143,129
140.363496014468,48.0359496394905,16039221606.5159,3,144,129
140.596047213156,49.4288845415191,10961829999.4697,2,143,129
140.322946527904,50.7916353088974,283881715809.886,3,144,129
140.462361001908,49.4924365782227,3397366263.93735,1,142,129
140.849768838444,50.5261266441536,79344122331.6717,2,143,129
141.240178461213,49.1702540375279,3397366263.93735,1,142,129
141.590365704336,50.105095255781,95925490555.6031,2,143,129
142.050356392411,49.393177028261,147421772904.678,2,143,129
141.475352901852,48.7876555780507,6393239527.16905,2,143,129
141.729986621366,49.573570338569,60653692451.3001,3,144,129
140.551827115575,48.4744724919168,4494126975.36482,2,143,129
140.364465926094,49.4379087512751,5313830264.11769,3,144,129
139.684543542603,49.1702540375279,13643777915.796,1,142,129
139.983497553975,50.0182940650155,76737848714.9156,2,143,129
139.362361001908,48.3924365782227,3397366263.93735,1,142,129
139.636658703578,49.3249553565891,50705975462.9366,2,143,129
139.684543542603,49.1702540375279,13643777915.796,1,142,129
139.983497553975,50.0182940650155,76737848714.9156,2,143,129
141.637913002385,49.0942176430956,13823726494.5887,2,143,129
142.254413916494,49.7840414533015,304937718203.547,3,144,129
141.030280765616,49.1654627619238,3672962809.77982,1,142,129
141.760612457243,50.0039227248788,155707759539.288,2,143,129
141.808098224922,48.843280221229,21559438414.5212,1,142,129
142.706252018077,49.5561832778091,137821283934.546,2,143,129
142.130280765616,48.0654627619238,2276700138.43164,1,142,129
143.117198414689,49.3337192564119,122439773296.752,2,143,129
142.897452706412,48.6553312547562,10368911445.8865,2,143,129
143.582234813168,49.5830600008563,66297050318.743,3,144,129
141.722122660632,48.3507121657046,11150795058.6056,2,143,129
142.269647570631,49.1081770376108,72953774241.374,3,144,129
140.252463306311,48.843280221229,2276700138.43164,1,142,129
140.838616911959,49.6829014041273,6813129600.08781,2,143,129
140.760986378883,50.7268972970556,93950102579.8815,3,144,129
140.353401108262,49.0061100798937,3672962809.77982,2,143,129
140.464803394053,49.865617154322,80348637288.6801,3,144,129
140.252463306311,48.843280221229,2276700138.43164,1,142,129
140.838616911959,49.6829014041273,6813129600.08781,2,143,129
140.760986378883,50.7268972970556,93950102579.8815,3,144,129
141.021044062446,48.7858233458903,7452380372.52922,2,143,129
141.480227864558,49.497565182527,135874823655.2,3,144,129
140.572673621639,48.800894449959,2309693332.66944,1,142,129
141.158331731668,49.6405156328573,6911863247.29434,2,143,129
141.319850187583,50.5127961266623,125959370663.477,3,144,129
142.156627297923,49.4168916348545,161690415681.737,2,143,129
142.568801129388,49.0125515398298,79253367589.0894,2,143,129
142.279481615889,48.3710322713755,20696651051.7705,2,143,129
142.657490119623,48.654864558887,19072233709.1293,3,144,129
141.263493145474,48.0889118187264,39394165657.6384,2,143,129
142.254216991777,49.1111348377167,60190092364.6936,3,144,129
140.253441854224,49.2679651771196,6011401214.09621,2,143,129
140.42727830105,50.2734956594243,154500099817.862,3,144,129
139.825026135619,48.7155695393176,4929104056.0413,2,143,129
140.037320770486,49.5120804318189,24471602900.3191,3,144,129
140.253441854224,49.2679651771196,6011401214.09621,2,143,129
140.42727830105,50.2734956594243,154500099817.862,3,144,129
141.908545186056,48.6661285328175,41393302103.5411,2,143,129
142.562323896556,48.9695564068731,138784757737.891,3,144,129
141.872493030283,49.42661685188,161690415681.737,2,143,129
142.792071381602,49.2928422469941,126014201048.185,2,143,129
143.18886489603,48.550587148454,10519174321.3499,2,143,129
143.626983898011,48.8026310400163,62081204652.3907,3,144,129
142.962981550061,48.1134425900297,2309693332.66944,2,143,129
143.394792801747,48.3829047807422,37503443828.2569,3,144,129
142.18109925511,47.8864800846897,26319326606.9925,2,143,129
143.07885968773,48.534499976935,9471002821.95168,3,144,129
140.866197894449,48.9891832318076,3726190186.26461,2,143,129
141.764768133034,49.6750879247047,157964225495.473,3,144,129
140.39312756232,48.2107851625307,23583536956.0021,2,143,129
141.292403216466,48.8914643656827,7554452605.24849,3,144,129
140.866197894449,48.9891832318076,3726190186.26461,2,143,129
141.764768133034,49.6750879247047,157964225495.473,3,144,129
141.370943169296,47.3169705197955,29414703448.518,2,143,129
142.376088404553,47.9379920483579,274569938912.042,2,143,129
141.125774821581,48.1763076865359,29092760045.8477,2,143,129
142.062218741065,48.7064637545309,22379056318.0485,3,144,129
142.08225364786,48.1142384131519,24740709126.339,2,143,129
142.655105278836,48.4554059353664,17213332031.567,3,144,129
142.522558050949,47.570551924925,3502695525.77758,2,143,129
142.919185550909,47.8871886758362,2121124476.66571,3,144,129
142.321822716761,46.9416609233547,28152213779.3724,2,143,129
142.814210077571,47.3879188504425,5370573518.98948,3,144,129
142.657493842433,47.3852169466624,10633878420.0709,3,144,129
140.036589186945,47.7079565854717,2171159306.91924,2,143,129
140.896385550178,48.1520372251657,35254009680.6422,3,144,129
141.579868775105,48.1252387642233,56665120495.1574,3,144,129
140.036589186945,47.7079565854717,2171159306.91924,2,143,129
140.896385550178,48.1520372251657,35254009680.6422,3,144,129
139.061478430469,48.7021919981118,39487441079.0711,1,142,129
138.785748488328,50.5931526872223,567474718424.694,2,143,129
139.061478430469,49.8021919981118,265972198142.934,1,142,129
139.839295889775,49.480009457417,30620439468.5373,1,142,129
139.747981961405,51.3171185716545,229313974355.057,2,143,129
139.602599076868,50.4691924582695,303481079751.883,2,143,129
139.145798069093,49.6714891074344,133101677675.186,2,143,129
139.227538970397,51.2955143620668,170379402076.697,3,144,129
139.061478430469,47.6021919981118,6993786343.61554,1,142,129
138.319650178407,49.5629710363163,161064567400.443,2,143,129
138.776950590545,51.4208369570413,135422726007.824,3,144,129
138.283660971164,49.480009457417,141962102865.693,1,142,129
138.68091643508,51.3338111083402,151906858847.711,2,143,129
137.961478430469,48.7021919981118,41051901085.9622,1,142,129
138.258441652225,50.5276889129158,262429178665.92,2,143,129
138.283660971164,49.480009457417,141962102865.693,1,142,129
138.68091643508,51.3338111083402,151906858847.711,2,143,129
142.190602137004,49.5366780935103,244213506931.026,2,143,129
141.382556114794,49.69849836792,50145346979.4549,1,142,129
142.160373574099,49.3763158272252,106825504513.342,1,142,129
142.482556114794,48.59849836792,7323890098.13423,1,142,129
143.325299938331,49.7564389677896,87192270821.1686,2,143,129
142.160373574099,47.8206809086148,1744254000.23919,1,142,129
143.142628861148,49.0889374031029,39809848842.3289,2,143,129
142.275223627958,48.8101554577908,59851237172.6538,2,143,129
140.604738655488,49.3763158272252,2813976230.5727,1,142,129
141.240569445868,50.1652787900948,44474217800.7931,2,143,129
140.836749831893,49.5212919292609,5295403164.73317,2,143,129
140.759376176579,50.5652878221891,73021313218.8324,3,144,129
140.604738655488,49.3763158272252,2813976230.5727,1,142,129
141.240569445868,50.1652787900948,44474217800.7931,2,143,129
139.706189985165,48.6120523000091,6006532173.88266,1,142,129
139.714394064468,49.9480950086903,207922751380.034,2,143,129
139.706189985165,49.7120523000091,36278807372.4562,1,142,129
140.484007444471,49.3898697593143,3003266086.94133,1,142,129
140.674483336619,50.6723511981084,100056222148.695,2,143,129
140.745777699953,49.7174476974421,4845119679.57049,2,143,129
140.662380813877,50.9415778340828,125475480645.773,3,144,129
140.197597314516,49.0752026665232,3972800718.83656,2,143,129
140.204468381439,50.2284983866194,80345641806.3713,3,144,129
139.281549329892,49.0485506014114,13149004402.6076,2,143,129
139.221413295253,50.4523795242858,117171595922.736,3,144,129
138.92837252586,49.3898697593143,47990576870.4317,1,142,129
138.606189985165,48.6120523000091,20780583287.6476,1,142,129
138.885069665189,49.3349708786005,48042402024.5542,2,143,129
138.92837252586,49.3898697593143,47990576870.4317,1,142,129
140.243007700872,49.4131176700386,44920336074.7121,2,143,129
140.066075407313,50.8851682645849,255936087068.329,3,144,129
140.084848240392,49.4429943283849,15177809274.1464,1,142,129
140.447120613059,50.4792971391885,106290666380.326,2,143,129
140.862665699697,49.1208117876901,3466650285.55832,1,142,129
141.212503701999,50.0556530059433,54789574326.9034,2,143,129
141.466022571233,49.320945837035,63405894777.5964,2,143,129
141.097618077228,48.7382133282129,10524448211.4521,2,143,129
141.211025004362,49.4682443789574,6067206032.66409,3,144,129
140.093615002652,48.5138635677455,4585777732.55098,2,143,129
140.305063164647,49.3103744602469,5422197599.96173,3,144,129
139.307030781087,49.1208117876901,13922021628.9169,1,142,129
139.605686646406,49.9688518151777,111464565147.605,2,143,129
138.984848240392,48.3429943283849,9786483470.26587,1,142,129
139.227133999313,48.9217764815078,32302339391.1801,2,143,129
139.429064559379,50.2550612928236,108339388710.075,3,144,129
139.307030781087,49.1208117876901,13922021628.9169,1,142,129
139.605686646406,49.9688518151777,111464565147.605,2,143,129
139.394408193004,49.542069077336,120439150511.21,2,143,129
139.241804233208,51.2796035814311,221654202990.509,3,144,129
139.578710773422,49.1692927203251,15830245592.9129,1,142,129
139.716095902082,50.4569996488643,155216431157.947,2,143,129
140.356528232727,48.8471101796303,2443344382.54121,1,142,129
140.325692596877,50.0686275713984,77477087134.5365,2,143,129
140.390994901499,49.3102605461443,6359252624.54118,2,143,129
140.118552402988,50.6730113135227,164687424126.319,3,144,129
140.062959724906,48.5833916118537,5214328039.11257,2,143,129
139.753988461854,49.8680503380416,105454202851.168,3,144,129
139.064281175803,48.4664546961464,30063211039.2878,2,143,129
139.259222491528,49.2946088321041,51593997496.8969,3,144,129
138.800893314116,48.8471101796303,36830541608.7421,1,142,129
139.068053671809,49.9185398937202,134216135142.118,2,143,129
138.478710773422,48.0692927203251,14341863903.6346,1,142,129
138.552744068156,49.0462281615247,58422011277.9696,2,143,129
138.800893314116,48.8471101796303,36830541608.7421,1,142,129
139.068053671809,49.9185398937202,134216135142.118,2,143,129
140.969656969906,47.8916336528691,34776264170.3687,3,144,129
141.025689,37.316501,9.84e+14,1,131,130
139.95445814435,38.6163739131613,2.46e+14,4,134,130
141.025689,37.316501,9.84e+14,1,132,131
140.439223261025,38.0020293992733,89460111231519.7,3,134,131
140.132139348498,38.5131704906959,156539888768480,4,135,131
141.025689,37.316501,9.84e+14,1,133,132
140.392105616575,37.8510116427826,89460111231519.7,2,134,132
140.400144158881,37.9814177452788,111561559234955,3,135,132
140.005976425834,38.5790697224811,44978329533525.3,4,136,132
141.025689,37.316501,9.84e+14,1,134,133
140.406863753792,37.7901927482496,175317254839681,2,135,133
140.398875280367,37.9489035868649,69524374432473.8,3,136,133
139.999530402371,38.5734087752573,1158370727845.62,4,137,133
141.025689,37.316501,50372875175542.6,1,135,134
141.025689,37.316501,933627124824457,1,135,134
141.025689,37.316501,16004145156912.8,1,135,134
140.40321567493,37.8110947072299,226226611512600,2,136,134
140.371855252616,38.0201734608881,3769243330487.22,3,137,134
141.025689,37.316501,59863207401844.2,1,136,135
141.025689,37.316501,924136792598156,1,136,135
141.025689,37.316501,19518220052368.8,1,136,135
140.338379364232,37.8160298919891,226481779947631,2,137,135
141.025689,37.316501,62808329957573.6,1,137,136
141.025689,37.316501,921191670042426,1,137,136
141.025689,37.316501,20626524801958.1,1,137,136
140.414657376817,37.7720486866347,225373475198042,2,138,136
141.025689,37.316501,62808329957573.6,1,138,137
141.025689,37.316501,921191670042426,1,138,137
141.025689,37.316501,20626524801958.1,1,138,137
140.432588424478,38.2239675609464,9773770736994.41,3,140,137
140.238385403826,38.9891255149773,3079769433578.3,4,141,137
141.842109513718,42.8528269105666,647863306750.006,3,144,137
140.643746828054,38.9528621469425,303577596063.865,1,142,137
141.025689,37.316501,9.84e+14,1,139,138
140.637298525825,37.9581933464117,12098443844008,3,141,138
140.676626426695,38.1221296747722,11503434317802.2,4,142,138
140.940840971156,38.3235153463057,5361703621696.41,1,143,138
141.598804934178,38.7813854728271,39117920745941.6,2,144,138
140.940840971156,39.4235153463057,512521224924.246,1,143,138
141.240479707324,39.5652433432496,21727290958894.7,2,144,138
142.480006207299,39.676195841425,8987227302565.47,2,144,138
141.718658430461,37.5456978870005,677976786556.315,1,143,138
143.207668643154,38.2075072660731,308003583559.335,2,144,138
140.940840971156,37.2235153463057,22239812183819,1,143,138
140.163023511851,39.1013328056109,1216518747237.33,1,143,138
140.934907491944,39.4139052867204,21023293436581.7,2,144,138
139.840840971156,38.3235153463057,5418495843863.96,1,143,138
140.279098674912,38.4019568563369,16821316339955,2,144,138
140.163023511851,39.1013328056109,1216518747237.33,1,143,138
140.934907491944,39.4139052867204,21023293436581.7,2,144,138
141.025689,37.316501,9.84e+14,1,140,139
140.900982385761,37.6616468033783,5669122575733.65,3,142,139
141.464410513252,37.8987399881699,3433045940793.64,4,143,139
142.752965406856,38.2741634987133,1761499475144.66,1,144,139
141.975147947551,39.0519809580185,23689783148347.3,1,144,139
141.652965406856,38.2741634987133,23056833685414.4,1,144,139
141.975147947551,39.0519809580185,23689783148347.3,1,144,139
141.025689,37.316501,9.84e+14,1,141,140
141.10182277715,37.3872494279065,5669122575733.65,2,142,140
141.459527222284,37.4815125596658,7326444784678.22,3,143,140
142.613885721837,37.8475011581695,3328390135438.74,4,144,140
141.025689,37.316501,20430040703611.7,1,142,141
141.025689,37.316501,963569959296388,1,142,141
141.025689,37.316501,5669122575733.65,1,142,141
141.383056493116,37.4107641317593,7326444784678.22,2,143,141
142.536323892678,37.776752730263,3328390135438.74,3,144,141
141.025689,37.316501,88447983521256.5,1,143,142
141.025689,37.316501,895552016478744,1,143,142
141.025689,37.316501,30577174878615.5,1,143,142
141.597629858954,37.5191930439698,39226824661409.7,2,144,142
141.025689,37.316501,473648367324169,1,144,143
141.025689,37.316501,210610821384299,1,144,143
